2017,7,18,1795956446,894609933,false
2017,7,19,1716339081,272577275,false
2017,7,19,688171731,1378122016,false
2017,7,19,193902233,1433256248,true
2017,7,19,2129370796,2049762888,true
2017,7,19,171953495,365729954,true
2017,7,19,195334229,1228390096,false
2017,7,19,1779205754,686833825,true
2017,7,19,903033383,1454168653,false
2017,7,19,1443458971,334050035,true
2017,7,19,1115189438,511247096,true
2017,7,20,2034403243,1875721250,false
2017,7,20,1955829989,444515885,true
2017,7,20,1383703271,475742027,false
2017,7,20,1868008787,17732604,true
2017,7,20,1046166032,1163070105,true
2017,7,20,1908512098,959782166,true
2017,7,20,1197601506,1009204990,true
2017,7,20,1841480979,455877752,true
2017,7,20,1203863537,1904933137,true
2017,7,20,351714297,1797721759,false
2017,7,21,1421427832,318585367,true
2017,7,21,1775258585,818080304,false
2017,7,21,756188357,1688459171,false
2017,7,21,1099288870,1882623571,true
2017,7,21,1453352512,1316701522,true
2017,7,21,1982887597,2079803704,false
2017,7,21,881896000,1491709837,false
2017,7,21,1823576827,75072892,false
2017,7,21,2000254254,1038477143,true
2017,7,21,2101582186,207247205,true
2017,7,22,1499244448,222715536,false
2017,7,22,352192992,833755954,false
2017,7,22,1078845818,802437432,false
2017,7,22,1148727703,458474483,false
2017,7,22,1584547636,305795983,true
2017,7,22,1937357967,75382435,false
2017,7,22,330637264,1973870125,false
2017,7,22,339991167,239267704,true
2017,7,22,1638559277,1288300645,true
2017,7,22,1679647568,997121957,true
2017,7,23,143676089,129379982,true
2017,7,23,725665426,501497865,false
2017,7,23,2048154282,726537479,true
2017,7,23,1994258033,655065466,true
2017,7,23,1828550729,2083861010,false
2017,7,23,1703721473,1052376490,false
2017,7,23,1007961086,412121051,true
2017,7,23,721826825,778507234,false
2017,7,23,1277093899,286541127,true
2017,7,23,1672856212,668353276,true
2017,7,24,371050820,1200582488,true
2017,7,24,1763834093,982990439,true
2017,7,24,1467624746,167216722,true
2017,7,24,730605775,2024656418,false
2017,7,24,1490344486,1052262623,true
2017,7,24,678889715,1314359781,true
2017,7,24,2097383649,1306158311,false
2017,7,24,1649956422,332512756,true
2017,7,24,253756906,298289369,true
2017,7,24,720642662,1420170328,false
2017,7,25,552184101,393933196,false
2017,7,25,1081519421,1741719400,false
2017,7,25,612588734,1995796497,true
2017,7,25,417888458,1937226474,true
2017,7,25,1201627024,1600440330,false
2017,7,25,461016451,2035068733,true
2017,7,25,2083737413,199664212,false
2017,7,25,1543172818,352183869,true
2017,7,25,704078993,1907142964,false
2017,7,25,2062877329,97653738,true
2017,7,26,938686562,1649033799,false
2017,7,26,435799966,882926838,true
2017,7,26,1856533203,191059932,true
2017,7,26,907204318,1180226502,true
2017,7,26,1564704067,945313417,false
2017,7,26,1803048762,184680587,false
2017,7,26,578701035,1740025107,true
2017,7,26,1790511237,2130123641,false
2017,7,26,266301362,2144037897,true
2017,7,26,185227860,1617344590,true
2017,7,27,387338053,1910953888,false
2017,7,27,181787419,1061251234,true
2017,7,27,743661209,733178281,true
2017,7,27,125879612,1826541241,true
2017,7,27,1871517777,1524419267,true
2017,7,27,1334313674,545459402,true
